y
10.65781182
14.7478961
18.27868619
2.475057616
6.119058475
5.449924218
7.802080337
14.23417841
15.41389344
9.46569581
15.23875818
19.59428889
7.787908452
9.677591971
13.17521743
14.01864146
30.5912617
38.15573638
0.456472494
3.867385769
7.024622197
2.84616447
18.8690087
25.0736586
21.66658644
48.48749388
58.61075678
4.169292721
11.38334579
24.41818234
14.96739578
30.28625472
39.57783871
0.339837285
3.12306153
5.140109821
3.920306162
15.39753007
22.45064906
23.68617418
42.69485888
54.83360857
6.351542297
14.16472216
17.378304
3.606676847
35.07866175
43.31814591
0
29.29817829
37.56535564
0.960810012
59.0196812
70.96873006
35.13952712
37.65445791
51.10248957
3.963450153
31.93031022
48.70823186
5.008760546
35.08872433
41.2456065
0
13.9769471
18.89524916
0.705195152
32.63234102
31.81837229
30.4254394
53.63578043
59.4767437
2.014671714
26.51352578
36.85037948
4.820162197
34.80628557
46.63249784
0
11.74218494
26.65189435
0.546829898
35.87055638
68.84449525
33.8754215
63.0697188
70.62989218
2.481415648
31.6780045
46.01420049
22.16644806
23.21156884
34.74876407
0.948128865
16.64966496
19.99982627
4.992379236
53.99699311
57.37548977
22.61165831
28.75149591
26.98890626
20.85782482
20.73475671
30.87112941
20.36096013
38.91690391
41.70005044
0.940121626
14.90450687
19.596159
4.179760101
39.00815943
37.1696242
31.61725517
51.21654271
57.55128922
16.17382734
26.58751317
40.41327646
16.96531636
34.37725511
43.5835106
0.828206999
13.33632103
26.96354436
4.206951598
39.80435813
66.76359549
38.14302674
56.51667394
67.97172842
13.29271578
32.5166032
47.33481015
15.4176361
18.97417112
16.81589184
2.663355036
16.04854773
21.9766332
7.641917878
28.39231834
26.6748995
29.97543001
36.30636065
36.58798902
10.54082024
26.25688388
28.58964812
16.88486051
41.29698409
43.73298112
0.655700656
33.62905648
41.48980841
2.599454304
66.02401389
72.39052533
68.84655406
82.1847816
80.58917239
15.19452071
83.87445444
86.003404
30.01215681
51.39708789
50.13634297
2.942173839
34.96324083
51.01008234
15.31942872
81.56943098
77.57371189
86.68959994
92.91423383
97.56849953
35.55504656
98.73132029
98.28722602
5.980979595
50.58289676
45.08048043
0
42.11946098
49.11143206
0.705225291
70.86219062
66.44951759
65.93988128
66.07082051
66.20793624
6.110691586
67.81850094
72.63064909
7.837919121
46.74711139
46.25838016
0
37.03037628
43.69560153
0.595872872
70.54955286
80.90409924
70.2055639
83.08846167
85.14465222
3.149733367
78.08461533
82.13737482
7.782359234
53.59986981
51.75674767
0
49.61438009
53.675534
0.646778821
86.59757822
84.89551287
91.39064225
97.29293259
99.61910732
4.166287009
92.57247896
94.69105416
45.04873884
45.78100103
44.65371267
0.924541619
44.55887608
43.35721014
3.420166341
72.84831426
65.31185167
56.83280355
76.33726193
73.22050209
36.47724246
68.55764886
69.0890435
31.88044847
44.81754321
46.6498955
0.668792684
39.52986412
43.87183311
2.74612364
72.63770939
82.32885806
73.64322424
87.90201497
86.21979782
34.20844443
77.33294235
80.60055876
42.28229272
50.28665363
49.58296909
1.18600639
48.46327508
49.9274003
4.582095156
78.80108905
79.44483195
84.85609846
93.31083413
93.87454124
44.02752342
89.48065113
91.48509414
7.372693174
9.714563227
9.546870881
1.022402294
12.592787
14.01241706
4.337310253
19.47378974
23.2960789
24.90011385
28.47849533
33.33065232
6.753074014
15.06136862
15.12671706
3.88663609
25.83457198
44.5879911
0
15.16664871
40.37403082
0
27.79577337
72.31351298
32.00160024
51.8134607
83.36436834
2.641901391
57.97752811
80.28994263
9.564949769
37.21381762
47.09764929
1.100030526
35.70389569
54.89240735
0
57.45048731
77.02732986
69.39855223
85.4419715
92.00324978
21.86178566
83.65433196
92.95670274
1.297818598
28.35051675
40.1812432
0
40.45135336
42.27311559
0.910655456
62.16368477
66.88608561
76.83418769
91.6524383
66.37274183
2.534585496
47.17441756
52.43589363
3.542495517
39.19686382
45.87563784
0
24.02819715
39.3913488
0
50.04747607
74.62438876
54.58472012
74.81544975
84.20189779
2.234092607
71.60789091
72.77189285
4.275083316
40.44190447
46.6599306
0
46.64994849
45.97105208
0
72.38342011
82.71053034
77.8707536
96.59121826
97.94800557
3.498335753
89.32288292
89.21674959
9.910073167
33.09515946
39.91592357
0.297246729
43.42467948
45.27500965
0.858974836
68.84924903
64.60847653
63.8547365
76.33612431
73.13965753
4.497312079
40.87667176
40.31664678
24.27358667
42.64405348
47.5989822
0.345789289
40.97949244
43.26194293
1.497954505
68.06627781
74.75498754
70.28309787
80.52782377
85.26909551
21.94834142
72.58738213
77.03264152
23.09132333
47.555818
46.76206263
0.605197064
47.14534203
45.98211557
0
79.73976585
80.78664078
84.69021766
91.05627032
98.17713445
23.84150703
86.41285544
87.55418753
6.575127297
8.742546332
9.935132826
1.705289038
12.29594301
16.85702349
3.595206135
19.90273024
25.2527032
16.1585109
20.64357371
24.16256349
7.938107708
13.6465536
14.36737015
3.956885702
22.516172
39.74593472
0
15.82179421
40.1396941
0.57693322
29.29795514
73.73993868
24.60602271
39.09372544
65.38933316
2.344713425
48.30710262
72.94185386
10.00188169
37.52076416
52.58811564
0.862838268
34.28507945
53.14523882
2.173414859
59.96800012
80.9780499
68.0065648
84.91024962
95.07020116
15.22347574
86.41541039
92.13068227
2.038853369
28.76096277
44.56045142
0.380918213
44.68712072
52.78848387
1.112658983
67.02083729
72.46627889
55.08984272
63.25759385
66.28326385
6.141106311
54.56358173
63.22469221
2.256359852
32.38635793
44.44197306
0
21.71222946
43.86426544
0
39.83155733
78.71189796
34.68494953
51.68395023
69.94718927
1.517636561
65.78374618
79.37053051
2.510510682
36.61548208
52.67302388
0
32.99753143
57.53990104
0.544984175
57.85208433
85.89473594
67.67136056
95.55515456
99.03446213
2.310618854
86.53541708
94.50096737
7.7649642
31.45776364
39.80414391
0.230274449
47.71300168
54.76985941
0.737631078
74.13888356
71.26504827
64.02888238
74.63930208
76.16070518
5.908085833
52.86647451
56.03413013
12.72121896
41.67771463
43.87448476
0.316193405
40.29418927
45.40015878
0.778234105
65.05218409
78.61961971
45.30738516
56.65401799
68.60611463
12.48635948
69.81626316
75.30179851
14.49254361
52.13571621
48.86581696
0.364667905
55.18037009
55.01223205
1.087256852
81.22830675
80.71099803
86.20017514
84.17796028
95.67591323
14.50083816
91.52862329
92.65898323
12.6512469
13.83708642
15.0343232
1.856863727
4.344676685
5.971176669
8.323184663
13.24692026
15.01178808
12.98584411
17.08756486
19.42152909
61.68885211
64.52902546
64.66756982
14.26895253
24.93013825
38.55067304
0
1.224185961
2.633257106
1.932595354
8.432863834
11.40684881
16.82928554
35.53815083
41.96438983
2.917168593
7.768371677
14.74148388
21.50977994
20.96272395
26.67806508
0
3.941726457
7.774794319
2.331533569
15.28777504
23.43579167
15.69796379
27.33482675
34.44632451
9.061926079
20.11332693
25.93974836
2.968869757
2.391870808
20.86747592
2.064063489
11.1309805
14.36693621
9.085602443
51.71538404
53.23936389
10.59565991
12.24156469
12.7214048
20.53476821
16.03639807
19.29401032
24.42152468
35.72058232
34.68866542
1.299881507
17.26980964
28.37187434
5.370036774
37.71186321
36.02889558
32.92776022
59.55262648
57.6053748
18.46342998
36.80966237
44.33084711
26.52646529
40.07198822
44.04700483
0.844427684
10.60791195
19.44976087
4.67315366
33.71090461
58.95423439
32.36907857
58.30938102
63.62909921
15.1458408
31.9937252
53.36463944
5.928429551
9.302544665
34.88077285
0.47110416
28.77482765
35.21497708
4.111488109
64.27233548
65.69456697
14.11480355
17.56349703
15.1215994
12.74466628
14.21418921
16.84841979
19.58685815
43.74297776
41.13226409
0.43718104
23.41191123
34.22871308
2.005732083
50.97511306
50.54514481
39.19022489
59.13712916
63.46127974
14.56258268
42.70687587
51.1783537
20.79893886
44.03844861
47.42870408
0.389738186
14.82994008
27.38026406
1.922791563
42.32124218
66.26745697
38.26811211
65.27849508
69.51698512
11.65114169
35.81675951
49.09682213
14.56538038
18.74350865
19.60839775
2.060581853
16.39030586
19.65840226
6.853480142
26.75645727
27.04861196
31.29909936
35.2030282
40.08669181
68.76495224
74.00970333
70.58038327
12.56300254
47.02427089
48.56121582
0.529819216
47.2768797
55.19349187
73.2728017
77.78682066
69.39495874
84.60201966
85.14015258
12.48383732
78.00495066
83.73721982
26.05284451
53.83922891
52.3137348
3.500057239
49.39865649
56.13504943
16.2490011
79.87241595
81.15116736
88.44637346
93.09950718
99.99999
36.89391539
94.34623373
93.02887198
34.28672739
51.07128287
44.71241275
1.112505085
50.90618574
54.23706048
4.695061055
83.3036144
70.00785114
52.85443039
72.15476775
73.13874552
18.412337
1.57607478
1.834161249
39.94694428
54.22375463
50.12467654
1.102452884
45.39654665
51.57354724
77.85802389
80.13587028
80.58863006
86.2541164
91.93340238
49.30997149
86.10507439
88.16754027
45.04099086
52.01896484
50.27132659
1.402918235
50.57898439
51.23480839
6.591475121
83.09647392
79.26160687
86.19439925
91.26694463
95.38648822
63.26443611
94.87994774
93.42111456
31.76101887
47.94242943
42.81292825
0.39886034
45.57576479
49.32093179
3.622466468
75.31115449
67.19184926
54.63079808
63.14714159
63.83709974
20.39347896
0
0
34.30918762
52.55061961
52.37811419
0.695297498
43.182647
52.5635645
3.012114112
80.58281911
81.02094948
76.63515592
88.44485055
90.22793001
30.758172
85.68357471
86.971127
34.96627405
0.97555089
44.07099157
48.93807733
3.893641215
79.05542624
79.63886176
86.00345438
92.13719474
91.51096876
30.83522639
92.72370704
92.25602815
9.322132163
13.23389373
12.65611523
0.862512473
11.12595571
11.33541199
3.848767902
26.55673667
25.42117806
23.70056273
25.95507424
35.80276164
66.85191048
70.56509529
66.6354412
