MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
4.969537037,-0.365703922,4.969537037,0.247567542,0.152321751,910.079,835.487,908.4732763,330,0,0.195825468,-0.496767202,0.496767202,0.195825468,0.704918033,1.278688525,1.786885246,79.91873177,9.815765882,2.373093127,-2.427481796,2.595388566,-2.50091456,9.103012245,0.268532204,2.12E-07,2038.59635,44.90683767,39.7201751,42.20059883,28.82664339,22.16625444,24.3008935,18.93084594,23.68242913,10.81896016,14.90268698,8.226879005,12.61146934,-3.93,1.08845E+13,49.72258752,22.95393266,14.29906663,379.0152077,19.05977735,5.749511833,11.71980199,0,0,0,4.992404733,0,0,0,178.8230794,98.29478476,49.32923568,13.30664111,9.259957891,35.11562646,0,14.95648272,4.992404733,123.9923655,40.33649515,124.4217907,0,28.20011373,10.04140285,0,5.749511833,23.85153199,71.56469018,0,0,130.3705623,117.2469359,0,22.45060189,0,54.1,0,0,0,18.23374584,17.75371814,28.09068667,66.25272449,18.61118101,60.66367068,162.4095521,9.259957891,10.99037037,3.319056122,9.163333333,5.682207079,8.518464952,4.468872459,33.70651639,4.161898148,33.22117082,3.425517733,0.471698113,61,0,6,0,2,2,4,1,5,6,0,8,7,0,1,1,7,14.6109,268.577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.969537037,-0.365703922,4.969537037,0.247567542,0.120165174,957.079,882.487,956.4594122,330,0,0.195825468,-0.496767288,0.496767288,0.195825468,0.704918033,1.278688525,1.786885246,126.9127048,9.815765882,2.373092777,-2.427481796,2.595372032,-2.50091456,14.11192262,0.268532204,2.12E-07,2038.59635,44.90683767,39.7201751,42.77210058,28.82664339,22.16625444,24.58664437,18.93084594,24.01238582,10.81896016,15.09318756,8.226879005,12.70671963,-3.68,1.08845E+13,49.96993773,23.13151755,14.4284886,384.4094982,19.05977735,5.749511833,11.71980199,0,0,0,4.992404733,0,0,0,162.8931355,120.8856554,48.42669844,13.30664111,9.259957891,41.77655318,0,14.95648272,4.992404733,123.9923655,40.33649515,123.5192534,0,28.20011373,10.04140285,0,5.749511833,30.51245872,71.56469018,0,3.570182271,130.3705623,112.7742163,0,22.45060189,0,54.1,0,0,0,18.23374584,17.75371814,23.61796715,69.82290676,18.61118101,60.66367068,169.0704789,9.259957891,11.16537037,2.25724898,9.163333333,5.682207079,8.518464952,4.494072459,33.92526639,4.161898148,33.22117082,3.438374876,0.471698113,61,0,6,0,2,2,4,1,5,6,0,8,7,0,1,1,7,14.453,273.594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.668639456,-0.365703922,5.668639456,0.247567542,0.152951541,863.656,787.048,862.5445274,330,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.704918033,1.278688525,1.786885246,35.4956937,9.81576588,2.373093853,-2.427481793,2.595362274,-2.500914559,7.684027192,0.268532217,2.12E-07,2033.412209,44.90683767,40.01903359,41.66938973,28.82664339,22.61454218,24.33414744,19.25282122,23.52516465,11.09112569,14.89816331,8.37630825,12.62255399,-3.92,1.08845E+13,49.73248111,22.96102923,14.30423531,376.7023232,14.3229144,0,11.71980199,0,0,0,4.992404733,0,0,0,193.5505467,98.14632374,49.87914948,6.196843572,4.523094937,30.78662245,0,14.95648272,4.992404733,137.3369244,33.22669761,130.5351559,0,22.45060189,5.304539896,0,0,19.52252798,64.45489264,6.420821623,0,142.8577509,112.7742163,5.022633314,22.45060189,0,44.87,0,0,0,18.23374584,17.75371814,29.31191025,71.81617598,11.50138347,60.66367068,153.4033454,16.12403483,4.969537037,5.668639456,9.163333333,6.494429301,9.85124273,3.581650237,33.92835281,5.24242284,35.34938322,1.76952756,0.481481481,61,0,5,0,2,2,4,1,5,5,0,7,7,0,1,1,7,15.0556,268.713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.969537037,-0.365703922,4.969537037,0.247567542,0.152674651,908.107,831.499,906.4940118,330,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.704918033,1.278688525,1.786885246,79.91873177,9.815765881,2.37309208,-2.427481791,2.595366791,-2.500914558,9.103011665,0.268532218,2.12E-07,2033.412209,44.90683767,40.01903359,42.49945732,28.82664339,22.61454218,24.74918123,19.25282122,24.0044044,11.09112569,15.17485251,8.37630825,12.76089859,-3.73,1.08845E+13,49.92046597,23.09597221,14.40257008,380.2666045,14.3229144,0,11.71980199,0,0,0,4.992404733,0,0,0,197.8795507,98.14632374,49.32923568,6.196843572,4.523094937,35.11562646,0,14.95648272,4.992404733,137.3369244,33.22669761,129.9852421,0,22.45060189,5.304539896,0,0,23.85153199,64.45489264,6.420821623,0,142.8577509,117.2469359,0,22.45060189,0,44.87,0,0,0,18.23374584,17.75371814,28.76199646,71.81617598,11.50138347,36.39820241,193.5987576,4.523094937,6.122037037,3.374611678,9.163333333,5.682207079,9.905687175,3.581650237,34.40096083,5.280231481,35.377161,1.76952756,0.481481481,61,0,5,0,2,2,4,1,5,5,0,7,7,0,1,1,7,15.1647,271.403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.969537037,-0.365703922,4.969537037,0.247567542,0.120440154,955.107,878.499,954.4801477,330,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.704918033,1.278688525,1.786885246,126.9127048,9.815765881,2.373091745,-2.427481791,2.595351646,-2.500914558,14.11192262,0.268532218,2.12E-07,2033.412209,44.90683767,40.01903359,43.07095908,28.82664339,22.61454218,25.03493211,19.25282122,24.33436109,11.09112569,15.36535309,8.37630825,12.85614888,-3.48,1.08845E+13,50.16783334,23.27384012,14.53233284,385.6608951,14.3229144,0,11.71980199,0,0,0,4.992404733,0,0,0,181.9496068,120.7371944,48.42669844,6.196843572,4.523094937,41.77655318,0,14.95648272,4.992404733,137.3369244,33.22669761,129.0827049,0,22.45060189,5.304539896,0,0,30.51245872,64.45489264,6.420821623,3.570182271,142.8577509,112.7742163,0,22.45060189,0,44.87,0,0,0,18.23374584,17.75371814,24.28927694,75.38635825,11.50138347,36.39820241,200.2596843,4.523094937,6.279537037,2.312804535,9.163333333,5.682207079,9.930887175,3.581650237,34.61971083,5.297731481,35.39001814,1.76952756,0.481481481,61,0,5,0,2,2,4,1,5,5,0,7,7,0,1,1,7,15.0068,276.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.428580247,-0.365703922,5.428580247,0.247567542,0.12594642,836.59,765.022,835.5084762,318,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.677966102,1.271186441,1.762711864,35.4956987,9.815765898,2.37298076,-2.427481632,2.59526706,-2.500914544,7.684023357,0.268532225,2.11E-07,1972.02441,43.3294874,38.25914041,39.90949654,27.89479174,21.50299562,23.22260088,18.42526295,22.64841935,10.39841847,14.17705794,7.998119585,12.24746008,-3.99,4.44681E+12,47.68527248,22.02566137,13.76857867,363.1920869,14.3229144,5.153109817,11.71980199,0,0,0,4.992404733,4.983978521,0,0,180.5604425,86.16205062,51.05335974,6.196843572,4.523094937,30.78662245,0,19.94046124,4.992404733,123.9923655,33.22669761,125.2326575,0,22.45060189,5.304539896,0,0,19.52252798,69.43887116,0,0,130.3705623,112.9046928,5.153109817,22.45060189,0,57.76,0,0,0,18.23374584,22.90682796,17.86845532,66.25272449,23.76459411,48.53093655,151.4635868,16.12403483,4.969537037,5.428580247,12.9079321,6.22618856,8.518464952,3.581650237,31.4118096,5.816990741,33.22117082,1.76952756,0.470588235,59,0,6,0,2,2,3,2,5,6,0,8,6,0,1,1,7,13.8882,257.13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.969537037,-0.365703922,4.969537037,0.247567542,0.125604537,881.041,809.473,879.4579606,318,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.677966102,1.271186441,1.762711864,79.91873182,9.815765898,2.372979277,-2.427481631,2.595270996,-2.500914543,9.102400289,0.268532225,2.11E-07,1972.02441,43.3294874,38.25914041,40.73956414,27.89479174,21.50299562,23.63763468,18.42526295,23.07364798,10.39841847,14.4225638,7.998119585,12.38920295,-3.8,4.44681E+12,47.87311439,22.16031342,13.86694835,366.7563683,14.3229144,4.603196019,11.71980199,0,0,0,4.992404733,4.983978521,0,0,168.9595026,102.0919945,51.05335974,6.196843572,4.523094937,35.11562646,0,19.94046124,4.992404733,123.9923655,33.22669761,124.6827437,0,22.45060189,5.304539896,0,0,23.85153199,69.43887116,0,0,130.3705623,117.5078889,0,22.45060189,0,57.76,0,0,0,18.23374584,17.75371814,22.47165134,66.25272449,17.69822704,54.59730362,167.3935307,4.523094937,5.853796296,3.200138889,13.05916667,5.682207079,8.518464952,3.581650237,31.70255805,5.902060185,33.22117082,1.76952756,0.470588235,59,0,6,0,2,2,3,2,5,6,0,8,6,0,1,1,7,13.9973,259.82,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.969537037,-0.365703922,4.969537037,0.247567542,0.096459559,928.041,856.473,927.4440965,318,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.677966102,1.271186441,1.762711864,126.9127047,9.815765898,2.372978984,-2.42748163,2.595260067,-2.500914543,14.1118703,0.268532226,2.11E-07,1972.02441,43.3294874,38.25914041,41.31106589,27.89479174,21.50299562,23.92338555,18.42526295,23.366418,10.39841847,14.59159465,7.998119585,12.48679296,-3.55,4.44681E+12,48.12029573,22.33781147,13.99677171,372.1506588,14.3229144,3.700658774,11.71980199,0,0,0,9.976383254,0,0,0,168.9595026,108.7529213,51.05335974,6.196843572,4.523094937,41.77655318,0,19.94046124,4.992404733,123.9923655,33.22669761,123.7802064,0,22.45060189,5.304539896,0,0,30.51245872,69.43887116,0,3.700658774,130.3705623,112.9046928,0,22.45060189,0,57.76,0,0,0,18.23374584,17.75371814,21.56911409,66.25272449,17.69822704,54.59730362,174.0544574,4.523094937,6.011296296,2.168688889,13.12916667,5.682207079,8.518464952,3.581650237,31.83713305,5.941435185,33.22117082,1.76952756,0.470588235,59,0,6,0,2,2,3,2,5,6,0,8,6,0,1,1,7,13.8394,264.837,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.477191358,-0.365703922,5.477191358,0.247567542,0.159501093,836.59,765.022,835.5084762,318,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.694915254,1.305084746,1.796610169,35.49569362,9.815765897,2.37297944,-2.427481624,2.595271337,-2.500914543,7.684023476,0.268532225,2.11E-07,1972.02441,43.3294874,38.25914041,39.90949654,27.89479174,21.49292952,23.21253478,18.4440448,22.71638824,10.3950631,14.17370257,7.998119585,12.24746008,-3.99,4.44681E+12,47.68527248,22.02566137,13.76857867,363.1920869,14.3229144,0,11.71980199,0,0,0,9.976383254,0,0,0,174.4940754,86.16205062,57.25020331,11.21947689,4.523094937,30.78662245,0,19.94046124,4.992404733,123.9923655,33.22669761,125.2326575,0,22.45060189,5.304539896,0,0,19.52252798,69.43887116,0,0,130.3705623,113.0351693,5.022633314,22.45060189,0,57.76,0,0,0,18.23374584,22.77635145,17.86845532,66.25272449,36.02780475,36.39820241,151.4635868,16.12403483,4.969537037,5.477191358,12.91564815,6.365077449,8.518464952,3.581650237,29.58653182,7.447052469,33.22117082,1.76952756,0.470588235,59,0,6,0,2,2,3,2,5,6,0,8,6,0,1,1,7,13.8882,257.13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.969537037,-0.365703922,4.969537037,0.247567542,0.159068127,881.041,809.473,879.4579606,318,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.694915254,1.305084746,1.796610169,79.91873174,9.815765898,2.37297797,-2.427481623,2.595275466,-2.500914543,9.102994721,0.268532226,2.11E-07,1972.02441,43.3294874,38.25914041,40.73956414,27.89479174,21.49292952,23.62756857,18.4440448,23.19562798,10.3950631,14.41920843,7.998119585,12.38920295,-3.8,4.44681E+12,47.87311439,22.16031342,13.86694835,366.7563683,14.3229144,0,11.71980199,0,0,0,9.976383254,0,0,0,162.8931355,102.0919945,61.72292283,6.196843572,4.523094937,35.11562646,0,19.94046124,4.992404733,123.9923655,33.22669761,124.6827437,0,22.45060189,5.304539896,0,0,23.85153199,69.43887116,0,0,130.3705623,117.5078889,0,22.45060189,0,57.76,0,0,0,18.23374584,17.75371814,22.34117483,66.25272449,23.89507061,48.53093655,167.3935307,4.523094937,5.992685185,3.24875,13.00071759,5.682207079,8.518464952,3.581650237,29.82283583,7.652731481,33.22117082,1.76952756,0.470588235,59,0,6,0,2,2,3,2,5,6,0,8,6,0,1,1,7,13.9973,259.82,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.969537037,-0.365703922,4.969537037,0.247567542,0.125422664,928.041,856.473,927.4440965,318,0,0.195825468,-0.356325432,0.356325432,0.195825468,0.694915254,1.305084746,1.796610169,126.9127047,9.815765898,2.372977693,-2.427481622,2.595263165,-2.500914543,14.11192189,0.268532226,2.11E-07,1972.02441,43.3294874,38.25914041,41.31106589,27.89479174,21.49292952,23.91331945,18.4440448,23.52558467,10.3950631,14.58823928,7.998119585,12.48679296,-3.55,4.44681E+12,48.12029573,22.33781147,13.99677171,372.1506588,14.3229144,0,11.71980199,0,0,0,9.976383254,0,0,0,162.8931355,108.7529213,60.82038558,6.196843572,4.523094937,41.77655318,0,19.94046124,4.992404733,123.9923655,33.22669761,123.7802064,0,22.45060189,5.304539896,0,0,30.51245872,69.43887116,0,3.570182271,130.3705623,113.0351693,0,22.45060189,0,57.76,0,0,0,18.23374584,17.75371814,17.86845532,69.82290676,17.69822704,54.72778012,174.0544574,4.523094937,6.150185185,2.2173,13.04009259,5.682207079,8.518464952,3.581650237,29.93221083,7.747931481,33.22117082,1.76952756,0.470588235,59,0,6,0,2,2,3,2,5,6,0,8,6,0,1,1,7,13.8394,264.837,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.87649471,-4.273225309,11.87649471,0.247567542,0.108847078,1089.779,998.051,1088.616932,408,0,0.415911233,-0.364147432,0.415911233,0.364147432,0.616438356,1.068493151,1.424657534,35.49569497,9.815765801,2.382999575,-2.442946354,2.676263385,-2.316912752,7.708376977,-0.137137528,3.64E-07,2446.011678,56.0260043,48.5935679,52.03277842,33.60759867,25.08034019,29.99994545,21.84449653,33.26184969,11.82166743,23.57758422,8.948095845,21.65619566,-3.14,5.37285E+14,65.97210204,28.2963846,17.97570495,447.0059669,4.523094937,11.95709099,7.506598687,7.506598687,0,6.176298517,18.75623356,9.34083238,17.68673659,0,174.4940754,162.8535985,23.19720828,5.563451492,17.69434008,39.84026525,0,28.50874421,9.260476438,124.250758,77.02147623,130.6014754,0,22.38428247,5.304539896,13.17124514,0,34.53572536,115.8423782,6.176298517,0,130.0161077,117.1086075,5.022633314,22.38428247,0,66.95,26.75294738,13.17124514,0,18.23374584,22.77635145,29.93487003,39.9499916,11.56770289,36.39820241,225.39225,25.38451127,61.76338341,5.394404762,0,6.173835953,8.744159397,1.546372459,30.36356539,-2.701466049,31.44581825,16.4828894,0.526315789,73,0,9,0,0,0,4,1,5,3,0,16,13,0,0,0,5,17.8351,316.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.90427249,-4.235416667,11.90427249,0.247567542,0.108840772,1134.23,1042.502,1132.566416,408,0,0.415910809,-0.364147432,0.415910809,0.364147432,0.616438356,1.068493151,1.424657534,79.91873198,9.815765801,2.382987321,-2.442946354,2.676267741,-2.31691275,9.10301906,-0.137149031,3.64E-07,2446.011678,56.0260043,48.5935679,52.86284601,33.60759867,25.08034019,30.41497924,21.84449653,33.74108944,11.82166743,23.85427342,8.948095845,21.79454026,-2.95,5.37285E+14,66.16180439,28.43142297,18.07537003,450.5702482,4.523094937,11.95709099,7.506598687,7.506598687,0,6.176298517,18.75623356,9.34083238,17.68673659,0,178.8230794,162.8535985,22.64729448,5.563451492,17.69434008,44.16926926,0,28.50874421,9.260476438,124.250758,77.02147623,130.0515616,0,22.38428247,5.304539896,13.17124514,0,38.86472936,115.8423782,6.176298517,0,130.0161077,121.581327,0,22.38428247,0,66.95,26.75294738,13.17124514,0,18.23374584,22.22643765,29.93487003,39.9499916,11.56770289,36.39820241,241.3221939,13.78357138,62.49069822,3.044821429,0,5.870132249,8.798603841,1.546372459,30.83617342,-2.663657407,31.44581825,16.4828894,0.526315789,73,0,9,0,0,0,4,1,5,3,0,16,13,0,0,0,5,17.9442,318.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.91712963,-4.217916667,11.91712963,0.247567542,0.085941024,1181.23,1089.502,1180.552552,408,0,0.415910727,-0.364147432,0.415910727,0.364147432,0.616438356,1.068493151,1.424657534,126.9127049,9.815765801,2.382984991,-2.442946354,2.676251565,-2.316912749,14.11192428,-0.137150824,3.64E-07,2446.011678,56.0260043,48.5935679,53.43434776,33.60759867,25.08034019,30.70073012,21.84449653,34.07104613,11.82166743,24.04477401,8.948095845,21.88979055,-2.7,5.37285E+14,66.41141513,28.60935804,18.20681213,455.9645388,4.523094937,11.95709099,7.506598687,7.506598687,0,6.176298517,18.75623356,9.34083238,17.68673659,0,162.8931355,185.4444692,21.74475724,5.563451492,17.69434008,50.83019599,0,28.50874421,9.260476438,124.250758,77.02147623,129.1490243,0,22.38428247,5.304539896,13.17124514,0,45.52565609,115.8423782,6.176298517,3.570182271,130.0161077,117.1086075,0,22.38428247,0,66.95,26.75294738,13.17124514,0,18.23374584,17.75371814,33.5050523,39.9499916,11.56770289,58.98907304,225.39225,13.78357138,62.68676965,1.9573,0,5.870132249,8.823803841,1.546372459,31.05492342,-2.646157407,31.44581825,16.4828894,0.526315789,73,0,9,0,0,0,4,1,5,3,0,16,13,0,0,0,5,17.7863,323.977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6130839,-2.082191358,5.6130839,0.247567542,0.101850755,1051.808,957.056,1050.640112,396,0,0.212193378,-0.496766759,0.496766759,0.212193378,0.633802817,1.098591549,1.464788732,35.49569482,9.815765801,2.380863443,-2.442946335,2.676071457,-2.316912648,7.708372513,0.414573042,3.60E-07,2354.226432,54.23311108,48.36792277,51.80713329,32.93427861,24.87576591,29.79537117,21.49788873,32.91524189,11.69945895,23.45537575,8.879904421,21.58800424,-3.13,2.94966E+14,63.98531755,28.5156062,17.48240751,439.6229059,9.259957891,17.70660282,7.506598687,7.506598687,0,0,18.75623356,9.34083238,4.515491449,0,174.4940754,162.8535985,23.19720828,7.109797541,9.259957891,39.84026525,0,28.50874421,9.260476438,118.0744595,84.13127377,125.0380239,0,28.1337943,10.04140285,0,5.749511833,34.53572536,122.9521757,0,0,124.4526562,117.1086075,5.022633314,22.38428247,0,76.18,15.01319737,0,0,18.23374584,17.75371814,28.57428104,27.81725746,30.81023457,48.53093655,225.39225,30.12137422,31.04442397,5.6130839,0,6.602354471,9.422955693,2.379150237,33.27231539,1.571759259,31.44581825,18.11110179,0.526315789,71,0,10,0,0,0,4,1,5,4,0,14,14,0,0,0,5,16.8249,317.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
