,num_rel_holes_0,num_rel_holes_1,num_rel_holes_2,num_holes_0,num_holes_1,num_holes_2,avg_lifetime_0,avg_lifetime_1,avg_lifetime_2,amplitude,length_Betti_0,sum_length_0,average_length_0,onset_longest_Betti_0,smallest_onset_1,polynomial_feature_1_0,polynomial_feature_2_0,polynomial_feature_3_0,polynomial_feature_4_0,area_Betti_1
121,1,0,0,96,0,0,6161583570966.983,0.0,0.0,295756011405312.0,1202.02294921875,591512022812830.4,6161583570966.983,0.0,0.0,0.0,1.359482167913753e+16,0.0,7.865124296019115e+39,0.0
122,1,0,0,97,0,0,6098062090853.922,0.0,0.0,295756011405312.0,1155.02294921875,591512022812830.4,6098062090853.922,0.0,0.0,0.0,1.3454562146889908e+16,0.0,6.766355372218388e+39,0.0
123,1,0,0,95,0,0,3417863273655.959,0.0,0.0,162348505497600.0,1194.3056640625,324697010997316.1,3417863273655.959,0.0,0.0,0.0,7232641879090707.0,0.0,2.299742096602624e+39,0.0
124,1,0,0,94,0,0,3454223521248.042,0.0,0.0,162348505497600.0,1149.8546142578125,324697010997315.94,3454223521248.042,0.0,0.0,0.0,7308928393719173.0,0.0,2.0209402897804755e+39,0.0
125,1,0,0,95,0,0,3417863273655.9546,0.0,0.0,162348505497600.0,1102.8546142578125,324697010997315.7,3417863273655.9546,0.0,0.0,0.0,7231137840374062.0,0.0,1.7249402908294997e+39,0.0
126,1,0,0,92,0,0,3529315336927.2896,0.0,0.0,162348505497600.0,1190.989501953125,324697010997310.6,3529315336927.2896,0.0,0.0,0.0,7449119371348307.0,0.0,2.3468644949679956e+39,0.0
127,1,0,0,91,0,0,3568099021948.4663,0.0,0.0,162348505497600.0,1146.5384521484375,324697010997310.44,3568099021948.4663,0.0,0.0,0.0,7530299747390152.0,0.0,2.0615723241277383e+39,0.0
128,1,0,0,92,0,0,3529315336927.2847,0.0,0.0,162348505497600.0,1099.5384521484375,324697010997310.2,3529315336927.2847,0.0,0.0,0.0,7447566428641288.0,0.0,1.7573892208108867e+39,0.0
129,1,0,0,93,0,0,1428516170961.2168,0.0,0.0,66426001948672.0,1156.4937744140625,132852003899393.16,1428516170961.2168,0.0,0.0,0.0,2927243592027589.5,0.0,3.457906461395566e+38,0.0
130,1,0,0,92,0,0,1444043520645.5757,0.0,0.0,66426001948672.0,1112.0428466796875,132852003899392.95,1444043520645.5757,0.0,0.0,0.0,2958787189407792.5,0.0,3.0256852378846833e+38,0.0
131,1,0,0,93,0,0,1428516170961.212,0.0,0.0,66426001948672.0,1065.0428466796875,132852003899392.7,1428516170961.212,0.0,0.0,0.0,2926615162713541.5,0.0,2.5695882198515897e+38,0.0
132,1,0,0,93,0,0,1428516170961.2168,0.0,0.0,66426001948672.0,1156.4937744140625,132852003899393.16,1428516170961.2168,0.0,0.0,0.0,2927243595462031.0,0.0,3.457947890886134e+38,0.0
133,1,0,0,92,0,0,1444043520645.5757,0.0,0.0,66426001948672.0,1112.0428466796875,132852003899392.95,1444043520645.5757,0.0,0.0,0.0,2958787191823838.5,0.0,3.025749173992317e+38,0.0
134,1,0,0,93,0,0,1428516170961.212,0.0,0.0,66426001948672.0,1065.0428466796875,132852003899392.7,1428516170961.212,0.0,0.0,0.0,2926615155587520.0,0.0,2.5696620928442868e+38,0.0
135,1,0,0,99,0,0,5427121285330.933,0.0,0.0,268642503622656.0,1356.232666015625,537285007247762.3,5427121285330.933,0.0,0.0,0.0,1.329799335301825e+16,0.0,1.0134815326247751e+40,0.0
136,1,0,0,98,0,0,5482500073956.758,0.0,0.0,268642503622656.0,1311.78173828125,537285007247762.25,5482500073956.758,0.0,0.0,0.0,1.343348028697936e+16,0.0,9.084459749413609e+39,0.0
137,1,0,0,99,0,0,5427121285330.932,0.0,0.0,268642503622656.0,1264.78173828125,537285007247762.25,5427121285330.932,0.0,0.0,0.0,1.3297693625302006e+16,0.0,7.932078547136169e+39,0.0
138,1,0,0,95,0,0,3104905324849.067,0.0,0.0,147483002929152.0,1302.41845703125,294966005860661.4,3104905324849.067,0.0,0.0,0.0,7319368660395878.0,0.0,2.7010895578564618e+39,0.0
139,1,0,0,95,0,0,3104905324849.065,0.0,0.0,147483002929152.0,1257.9674072265625,294966005860661.2,3104905324849.065,0.0,0.0,0.0,7318778545806584.0,0.0,2.3826454179769607e+39,0.0
140,1,0,0,96,0,0,3072562561048.551,0.0,0.0,147483002929152.0,1210.9674072265625,294966005860660.9,3072562561048.551,0.0,0.0,0.0,7241773158425483.0,0.0,2.066502329697017e+39,0.0
141,1,0,0,96,0,0,3072562561048.4985,0.0,0.0,147483002929152.0,1299.102294921875,294966005860655.9,3072562561048.4985,0.0,0.0,0.0,7226262556221524.0,0.0,2.643889312304272e+39,0.0
142,1,0,0,96,0,0,3072562561048.4966,0.0,0.0,147483002929152.0,1254.6512451171875,294966005860655.7,3072562561048.4966,0.0,0.0,0.0,7225678624937897.0,0.0,2.330714977251297e+39,0.0
143,1,0,0,97,0,0,3040886658357.2725,0.0,0.0,147483002929152.0,1207.6512451171875,294966005860655.44,3040886658357.2725,0.0,0.0,0.0,7150426713403775.0,0.0,2.020174460477214e+39,0.0
144,1,0,0,97,0,0,1243288650258.3098,0.0,0.0,60299499536384.0,1262.28125,120598999075056.05,1243288650258.3098,0.0,0.0,0.0,2844708163384532.5,0.0,3.903351041192619e+38,0.0
145,1,0,0,97,0,0,1243288650258.3079,0.0,0.0,60299499536384.0,1217.8302001953125,120598999075055.86,1243288650258.3079,0.0,0.0,0.0,2844471850784864.5,0.0,3.430179489404928e+38,0.0
146,1,0,0,98,0,0,1230602031378.1184,0.0,0.0,60299499536384.0,1170.8302001953125,120598999075055.61,1230602031378.1184,0.0,0.0,0.0,2815138975673888.0,0.0,2.9643556342638096e+38,0.0
147,1,0,0,97,0,0,1243288650258.3098,0.0,0.0,60299499536384.0,1262.28125,120598999075056.05,1243288650258.3098,0.0,0.0,0.0,2844708165459490.5,0.0,3.9033561151933986e+38,0.0
148,1,0,0,97,0,0,1243288650258.3079,0.0,0.0,60299499536384.0,1217.8302001953125,120598999075055.86,1243288650258.3079,0.0,0.0,0.0,2844471849705703.5,0.0,3.4301769701888595e+38,0.0
149,1,0,0,98,0,0,1230602031378.1184,0.0,0.0,60299499536384.0,1170.8302001953125,120598999075055.61,1230602031378.1184,0.0,0.0,0.0,2815138976471568.5,0.0,2.96435360655441e+38,0.0
150,1,0,0,95,0,0,92960313236.85469,0.0,0.0,4415614877696.0,1183.2637939453125,8831229757501.195,92960313236.85469,0.0,0.0,0.0,196071430321639.16,0.0,1.6439922884476673e+36,0.0
151,1,0,0,94,0,0,93949252739.37401,0.0,0.0,4415614877696.0,1138.812744140625,8831229757501.156,93949252739.37401,0.0,0.0,0.0,198153740238595.44,0.0,1.444911781476125e+36,0.0
152,1,0,0,95,0,0,92960313236.85411,0.0,0.0,4415614877696.0,1091.812744140625,8831229757501.14,92960313236.85411,0.0,0.0,0.0,196066284776561.6,0.0,1.2342049769817096e+36,0.0
153,1,0,0,93,0,0,52143869224.98287,0.0,0.0,2424689917952.0,1131.6005859375,4849379837923.407,52143869224.98287,0.0,0.0,0.0,105299725907217.47,0.0,4.224829000807266e+35,0.0
154,1,0,0,92,0,0,52710650412.208885,0.0,0.0,2424689917952.0,1087.149658203125,4849379837923.218,52710650412.208885,0.0,0.0,0.0,106434276442480.3,0.0,3.685556983036906e+35,0.0
155,1,0,0,93,0,0,52143869224.97815,0.0,0.0,2424689917952.0,1040.149658203125,4849379837922.968,52143869224.97815,0.0,0.0,0.0,105276784530833.5,0.0,3.1206028614605563e+35,0.0
156,1,0,0,91,0,0,53289888328.769196,0.0,0.0,2424689917952.0,1128.36181640625,4849379837917.997,53289888328.769196,0.0,0.0,0.0,107325665190433.89,0.0,4.265337739748165e+35,0.0
157,1,0,0,90,0,0,53881998199.08674,0.0,0.0,2424689917952.0,1083.9107666015625,4849379837917.807,53881998199.08674,0.0,0.0,0.0,108507932315787.86,0.0,3.718804560691354e+35,0.0
158,1,0,0,91,0,0,53289888328.76436,0.0,0.0,2424689917952.0,1036.9107666015625,4849379837917.557,53289888328.76436,0.0,0.0,0.0,107302215163420.05,0.0,3.1447136289675513e+35,0.0
159,1,0,0,93,0,0,21288924258.07218,0.0,0.0,989934977024.0,1094.073974609375,1979869956000.713,21288924258.07218,0.0,0.0,0.0,41571158131537.89,0.0,6.153537849079963e+34,0.0
160,1,0,0,92,0,0,21520325608.701336,0.0,0.0,989934977024.0,1049.6229248046875,1979869956000.523,21520325608.701336,0.0,0.0,0.0,42018928809117.41,0.0,5.341250473984743e+34,0.0
161,1,0,0,93,0,0,21288924258.06745,0.0,0.0,989934977024.0,1002.6229858398438,1979869956000.273,21288924258.06745,0.0,0.0,0.0,41561791545958.31,0.0,4.498858616085039e+34,0.0
162,1,0,0,93,0,0,21288924258.07218,0.0,0.0,989934977024.0,1094.073974609375,1979869956000.713,21288924258.07218,0.0,0.0,0.0,41571158114099.85,0.0,6.153610157395146e+34,0.0
163,1,0,0,92,0,0,21520325608.701336,0.0,0.0,989934977024.0,1049.6229248046875,1979869956000.523,21520325608.701336,0.0,0.0,0.0,42018928756511.77,0.0,5.341251725054675e+34,0.0
164,1,0,0,93,0,0,21288924258.06745,0.0,0.0,989934977024.0,1002.6229858398438,1979869956000.273,21288924258.06745,0.0,0.0,0.0,41561791571854.44,0.0,4.498856624430591e+34,0.0
165,1,0,0,97,0,0,204371137843.015,0.0,0.0,9912000184320.0,1224.5853271484375,19824000370772.457,204371137843.015,0.0,0.0,0.0,435812778758630.4,0.0,9.276501060230406e+36,0.0
166,1,0,0,96,0,0,206500003862.21268,0.0,0.0,9912000184320.0,1180.1343994140625,19824000370772.418,206500003862.21268,0.0,0.0,0.0,440344701239462.75,0.0,8.176953768890912e+36,0.0
167,1,0,0,97,0,0,204371137843.01447,0.0,0.0,9912000184320.0,1133.1343994140625,19824000370772.402,204371137843.01447,0.0,0.0,0.0,435801489969521.5,0.0,7.003967189476894e+36,0.0
168,1,0,0,94,0,0,115792552132.0289,0.0,0.0,5442249949184.0,1172.9683837890625,10884499900410.717,115792552132.0289,0.0,0.0,0.0,236531343888902.5,0.0,2.4235501549441257e+36,0.0
169,1,0,0,93,0,0,117037633337.74759,0.0,0.0,5442249949184.0,1128.517333984375,10884499900410.525,117037633337.74759,0.0,0.0,0.0,239052449342673.97,0.0,2.1216287190284708e+36,0.0
170,1,0,0,94,0,0,115792552132.0242,0.0,0.0,5442249949184.0,1081.517333984375,10884499900410.275,115792552132.0242,0.0,0.0,0.0,236480389683284.6,0.0,1.8021246547894023e+36,0.0
171,1,0,0,91,0,0,119609889015.4432,0.0,0.0,5442249949184.0,1169.7562255859375,10884499900405.332,119609889015.4432,0.0,0.0,0.0,243685080826276.4,0.0,2.474595550018512e+36,0.0
172,1,0,0,90,0,0,120938887782.27936,0.0,0.0,5442249949184.0,1125.30517578125,10884499900405.143,120938887782.27936,0.0,0.0,0.0,246369708598435.44,0.0,2.165527948671639e+36,0.0
173,1,0,0,91,0,0,119609889015.43839,0.0,0.0,5442249949184.0,1078.30517578125,10884499900404.893,119609889015.43839,0.0,0.0,0.0,243632447380163.97,0.0,1.8370420488656858e+36,0.0
174,1,0,0,93,0,0,47815161458.83887,0.0,0.0,2223405006848.0,1135.4344482421875,4446810015672.015,47815161458.83887,0.0,0.0,0.0,94483450077163.17,0.0,3.589568318151698e+35,0.0
175,1,0,0,92,0,0,48334891474.69374,0.0,0.0,2223405006848.0,1090.9833984375,4446810015671.824,48334891474.69374,0.0,0.0,0.0,95501258331574.05,0.0,3.1277704853955928e+35,0.0
176,1,0,0,93,0,0,47815161458.83413,0.0,0.0,2223405006848.0,1043.9833984375,4446810015671.574,47815161458.83413,0.0,0.0,0.0,94462407842695.64,0.0,2.6429766250277867e+35,0.0
177,1,0,0,93,0,0,47815161458.83887,0.0,0.0,2223405006848.0,1135.4344482421875,4446810015672.015,47815161458.83887,0.0,0.0,0.0,94483450225579.5,0.0,3.589593447396498e+35,0.0
178,1,0,0,92,0,0,48334891474.69374,0.0,0.0,2223405006848.0,1090.9833984375,4446810015671.824,48334891474.69374,0.0,0.0,0.0,95501258279851.61,0.0,3.1277792087766747e+35,0.0
179,1,0,0,93,0,0,47815161458.83413,0.0,0.0,2223405006848.0,1043.9833984375,4446810015671.574,47815161458.83413,0.0,0.0,0.0,94462407773675.7,0.0,2.642974150306436e+35,0.0
180,1,0,0,99,0,0,5427121285330.933,0.0,0.0,268642503622656.0,1356.232666015625,537285007247762.3,5427121285330.933,0.0,0.0,0.0,1.3297993365243584e+16,0.0,1.0134812676460509e+40,0.0
181,1,0,0,98,0,0,5482500073956.758,0.0,0.0,268642503622656.0,1311.78173828125,537285007247762.25,5482500073956.758,0.0,0.0,0.0,1.343348027579217e+16,0.0,9.084457034523767e+39,0.0
182,1,0,0,99,0,0,5427121285330.932,0.0,0.0,268642503622656.0,1264.78173828125,537285007247762.25,5427121285330.932,0.0,0.0,0.0,1.329769361449064e+16,0.0,7.93208082549165e+39,0.0
183,1,0,0,95,0,0,3104905324849.067,0.0,0.0,147483002929152.0,1302.41845703125,294966005860661.4,3104905324849.067,0.0,0.0,0.0,7319368655842951.0,0.0,2.7010882333321803e+39,0.0
184,1,0,0,95,0,0,3104905324849.065,0.0,0.0,147483002929152.0,1257.9674072265625,294966005860661.2,3104905324849.065,0.0,0.0,0.0,7318778554539426.0,0.0,2.3826440819520787e+39,0.0
185,1,0,0,96,0,0,3072562561048.5513,0.0,0.0,147483002929152.0,1210.9674072265625,294966005860660.94,3072562561048.5513,0.0,0.0,0.0,7241773152748168.0,0.0,2.0665062775183016e+39,0.0
186,1,0,0,96,0,0,3072562561048.4985,0.0,0.0,147483002929152.0,1299.102294921875,294966005860655.9,3072562561048.4985,0.0,0.0,0.0,7226262555048289.0,0.0,2.6438892828498165e+39,0.0
187,1,0,0,96,0,0,3072562561048.4966,0.0,0.0,147483002929152.0,1254.6512451171875,294966005860655.7,3072562561048.4966,0.0,0.0,0.0,7225678620588345.0,0.0,2.3307151934721854e+39,0.0
188,1,0,0,97,0,0,3040886658357.2725,0.0,0.0,147483002929152.0,1207.6512451171875,294966005860655.44,3040886658357.2725,0.0,0.0,0.0,7150426718371174.0,0.0,2.020189558417795e+39,0.0
189,1,0,0,97,0,0,1243288650258.3098,0.0,0.0,60299499536384.0,1262.28125,120598999075056.05,1243288650258.3098,0.0,0.0,0.0,2844708163868536.0,0.0,3.903350924043222e+38,0.0
190,1,0,0,98,0,0,1230602031378.121,0.0,0.0,60299499536384.0,1217.8302001953125,120598999075055.86,1230602031378.121,0.0,0.0,0.0,2815446630439917.0,0.0,3.395185043445397e+38,0.0
191,1,0,0,98,0,0,1230602031378.1184,0.0,0.0,60299499536384.0,1170.8302001953125,120598999075055.61,1230602031378.1184,0.0,0.0,0.0,2815138978887509.5,0.0,2.964370574518413e+38,0.0
192,1,0,0,97,0,0,1243288650258.3098,0.0,0.0,60299499536384.0,1262.28125,120598999075056.05,1243288650258.3098,0.0,0.0,0.0,2844708165385385.0,0.0,3.903355643214473e+38,0.0
193,1,0,0,97,0,0,1243288650258.3079,0.0,0.0,60299499536384.0,1217.8302001953125,120598999075055.86,1243288650258.3079,0.0,0.0,0.0,2844471853232667.0,0.0,3.4301922023902925e+38,0.0
194,1,0,0,98,0,0,1230602031378.1184,0.0,0.0,60299499536384.0,1170.8302001953125,120598999075055.61,1230602031378.1184,0.0,0.0,0.0,2815138978919604.0,0.0,2.964368474137511e+38,0.0
195,1,0,0,94,0,0,93949252739.37442,0.0,0.0,4415614877696.0,1183.2637939453125,8831229757501.195,93949252739.37442,0.0,0.0,0.0,198157296708498.47,0.0,1.661479468657961e+36,0.0
196,1,0,0,93,0,0,94959459758.07695,0.0,0.0,4415614877696.0,1138.812744140625,8831229757501.156,94959459758.07695,0.0,0.0,0.0,200284425888481.56,0.0,1.4604480089470877e+36,0.0
197,1,0,0,94,0,0,93949252739.37384,0.0,0.0,4415614877696.0,1091.812744140625,8831229757501.14,93949252739.37384,0.0,0.0,0.0,198152096235253.7,0.0,1.2473352009946063e+36,0.0
198,1,0,0,92,0,0,52710650412.210945,0.0,0.0,2424689917952.0,1131.6005859375,4849379837923.407,52710650412.210945,0.0,0.0,0.0,106444288187561.56,0.0,4.270749087867213e+35,0.0
199,1,0,0,91,0,0,53289888328.82657,0.0,0.0,2424689917952.0,1087.149658203125,4849379837923.218,53289888328.82657,0.0,0.0,0.0,107603883976563.9,0.0,3.726057563909962e+35,0.0
200,1,0,0,92,0,0,52710650412.20617,0.0,0.0,2424689917952.0,1040.149658203125,4849379837922.968,52710650412.20617,0.0,0.0,0.0,106421097446078.27,0.0,3.1545229515775273e+35,0.0
201,1,0,0,90,0,0,53881998199.08886,0.0,0.0,2424689917952.0,1128.36181640625,4849379837917.997,53881998199.08886,0.0,0.0,0.0,108518172550663.44,0.0,4.3127319146333744e+35,0.0
202,1,0,0,89,0,0,54487413909.188835,0.0,0.0,2424689917952.0,1083.9107666015625,4849379837917.807,54487413909.188835,0.0,0.0,0.0,109727122485527.39,0.0,3.760587477118585e+35,0.0
203,1,0,0,90,0,0,53881998199.08396,0.0,0.0,2424689917952.0,1036.9107666015625,4849379837917.557,53881998199.08396,0.0,0.0,0.0,108494461865678.9,0.0,3.1796505884912866e+35,0.0
204,1,0,0,92,0,0,21520325608.7034,0.0,0.0,989934977024.0,1094.073974609375,1979869956000.713,21520325608.7034,0.0,0.0,0.0,42023018559717.3,0.0,6.220424234037315e+34,0.0
205,1,0,0,92,0,0,21520325608.701336,0.0,0.0,989934977024.0,1049.6229248046875,1979869956000.523,21520325608.701336,0.0,0.0,0.0,42018928807058.336,0.0,5.341247947164622e+34,0.0
206,1,0,0,92,0,0,21520325608.69862,0.0,0.0,989934977024.0,1002.6229858398438,1979869956000.273,21520325608.69862,0.0,0.0,0.0,42013550146307.414,0.0,4.547758631151648e+34,0.0
207,1,0,0,92,0,0,21520325608.7034,0.0,0.0,989934977024.0,1094.073974609375,1979869956000.713,21520325608.7034,0.0,0.0,0.0,42023018546058.85,0.0,6.2204949791116865e+34,0.0
208,1,0,0,91,0,0,21756812703.30245,0.0,0.0,989934977024.0,1049.6229248046875,1979869956000.523,21756812703.30245,0.0,0.0,0.0,42480675244742.95,0.0,5.399941585318775e+34,0.0
209,1,0,0,92,0,0,21520325608.69862,0.0,0.0,989934977024.0,1002.6229858398438,1979869956000.273,21520325608.69862,0.0,0.0,0.0,42013550126327.26,0.0,4.547756643202778e+34,0.0
210,1,0,0,96,0,0,206500003862.2131,0.0,0.0,9912000184320.0,1224.5853271484375,19824000370772.457,206500003862.2131,0.0,0.0,0.0,440352495270191.5,0.0,9.373130367638945e+36,0.0
211,1,0,0,95,0,0,208673688113.39386,0.0,0.0,9912000184320.0,1180.1343994140625,19824000370772.418,208673688113.39386,0.0,0.0,0.0,444979908187742.1,0.0,8.263026469657154e+36,0.0
212,1,0,0,96,0,0,206500003862.21252,0.0,0.0,9912000184320.0,1133.1343994140625,19824000370772.402,206500003862.21252,0.0,0.0,0.0,440341088492392.56,0.0,7.076924902774025e+36,0.0
213,1,0,0,93,0,0,117037633337.74965,0.0,0.0,5442249949184.0,1172.9683837890625,10884499900410.717,117037633337.74965,0.0,0.0,0.0,239074691804872.9,0.0,2.4496091477375756e+36,0.0
214,1,0,0,92,0,0,118309781526.20137,0.0,0.0,5442249949184.0,1128.517333984375,10884499900410.525,118309781526.20137,0.0,0.0,0.0,241650845360505.9,0.0,2.1446897479938462e+36,0.0
215,1,0,0,93,0,0,117037633337.7449,0.0,0.0,5442249949184.0,1081.517333984375,10884499900410.275,117037633337.7449,0.0,0.0,0.0,239023189464007.12,0.0,1.8215022561165692e+36,0.0
216,1,0,0,90,0,0,120938887782.28146,0.0,0.0,5442249949184.0,1169.7562255859375,10884499900405.332,120938887782.28146,0.0,0.0,0.0,246392692979037.8,0.0,2.5020903926691518e+36,0.0
217,1,0,0,89,0,0,122297751689.94542,0.0,0.0,5442249949184.0,1125.30517578125,10884499900405.143,122297751689.94542,0.0,0.0,0.0,249137907629170.28,0.0,2.189859573917936e+36,0.0
218,1,0,0,90,0,0,120938887782.27658,0.0,0.0,5442249949184.0,1078.30517578125,10884499900404.893,120938887782.27658,0.0,0.0,0.0,246339474411170.84,0.0,1.857453537669968e+36,0.0
219,1,0,0,92,0,0,48334891474.69581,0.0,0.0,2223405006848.0,1135.4344482421875,4446810015672.015,48334891474.69581,0.0,0.0,0.0,95510444052834.92,0.0,3.6285856387592634e+35,0.0
220,1,0,0,92,0,0,48334891474.69374,0.0,0.0,2223405006848.0,1090.9833984375,4446810015671.824,48334891474.69374,0.0,0.0,0.0,95501258394147.38,0.0,3.127769819190283e+35,0.0
221,1,0,0,92,0,0,48334891474.691025,0.0,0.0,2223405006848.0,1043.9833984375,4446810015671.574,48334891474.691025,0.0,0.0,0.0,95489173163118.72,0.0,2.6717019525386614e+35,0.0
222,1,0,0,92,0,0,48334891474.69581,0.0,0.0,2223405006848.0,1135.4344482421875,4446810015672.015,48334891474.69581,0.0,0.0,0.0,95510444255441.62,0.0,3.6286110825620346e+35,0.0
223,1,0,0,91,0,0,48866044128.2618,0.0,0.0,2223405006848.0,1090.9833984375,4446810015671.824,48866044128.2618,0.0,0.0,0.0,96550722665975.39,0.0,3.1621497522292633e+35,0.0
224,1,0,0,92,0,0,48334891474.691025,0.0,0.0,2223405006848.0,1043.9833984375,4446810015671.574,48334891474.691025,0.0,0.0,0.0,95489173162492.05,0.0,2.6716994332932066e+35,0.0
225,1,0,0,99,0,0,5427121285330.933,0.0,0.0,268642503622656.0,1356.232666015625,537285007247762.3,5427121285330.933,0.0,0.0,0.0,1.3297993373033678e+16,0.0,1.0134812649777282e+40,0.0
226,1,0,0,98,0,0,5482500073956.758,0.0,0.0,268642503622656.0,1311.78173828125,537285007247762.25,5482500073956.758,0.0,0.0,0.0,1.3433480278467702e+16,0.0,9.084457019238914e+39,0.0
227,1,0,0,99,0,0,5427121285330.932,0.0,0.0,268642503622656.0,1264.78173828125,537285007247762.25,5427121285330.932,0.0,0.0,0.0,1.3297693614126724e+16,0.0,7.932080825167009e+39,0.0
228,1,0,0,95,0,0,3104905324849.067,0.0,0.0,147483002929152.0,1302.41845703125,294966005860661.4,3104905324849.067,0.0,0.0,0.0,7319368655828131.0,0.0,2.7010882288689057e+39,0.0
229,1,0,0,95,0,0,3104905324849.065,0.0,0.0,147483002929152.0,1257.9674072265625,294966005860661.2,3104905324849.065,0.0,0.0,0.0,7318778554024709.0,0.0,2.382644074612786e+39,0.0
230,1,0,0,96,0,0,3072562561048.551,0.0,0.0,147483002929152.0,1210.9674072265625,294966005860660.9,3072562561048.551,0.0,0.0,0.0,7241773152430537.0,0.0,2.0665062859034924e+39,0.0
231,1,0,0,95,0,0,3104905324849.0093,0.0,0.0,147483002929152.0,1299.102294921875,294966005860655.9,3104905324849.0093,0.0,0.0,0.0,7302328477599927.0,0.0,2.6717196963584025e+39,0.0
232,1,0,0,95,0,0,3104905324849.0073,0.0,0.0,147483002929152.0,1254.6512451171875,294966005860655.7,3104905324849.0073,0.0,0.0,0.0,7301738393575572.0,0.0,2.355249037646383e+39,0.0
233,1,0,0,96,0,0,3072562561048.494,0.0,0.0,147483002929152.0,1207.6512451171875,294966005860655.44,3072562561048.494,0.0,0.0,0.0,7224910329757611.0,0.0,2.0412331994098392e+39,0.0
234,1,0,0,96,0,0,1256239573698.5005,0.0,0.0,60299499536384.0,1262.28125,120598999075056.05,1256239573698.5005,0.0,0.0,0.0,2874340539970043.5,0.0,3.944010843846553e+38,0.0
235,1,0,0,96,0,0,1256239573698.4985,0.0,0.0,60299499536384.0,1217.8302001953125,120598999075055.86,1256239573698.4985,0.0,0.0,0.0,2874101769191823.5,0.0,3.4659180355152505e+38,0.0
236,1,0,0,97,0,0,1243288650258.3052,0.0,0.0,60299499536384.0,1170.8302001953125,120598999075055.61,1243288650258.3052,0.0,0.0,0.0,2844161028822132.0,0.0,2.994931116634859e+38,0.0
237,1,0,0,96,0,0,1256239573698.5005,0.0,0.0,60299499536384.0,1262.28125,120598999075056.05,1256239573698.5005,0.0,0.0,0.0,2874340542080070.5,0.0,3.9440156123840516e+38,0.0
238,1,0,0,96,0,0,1256239573698.4988,0.0,0.0,60299499536384.0,1217.8302001953125,120598999075055.88,1256239573698.4988,0.0,0.0,0.0,2874101769589610.5,0.0,3.465923348747878e+38,0.0
239,1,0,0,97,0,0,1243288650258.3052,0.0,0.0,60299499536384.0,1170.8302001953125,120598999075055.61,1243288650258.3052,0.0,0.0,0.0,2844161028757293.5,0.0,2.9949289947968886e+38,0.0
240,1,0,0,95,0,0,92960313236.85469,0.0,0.0,4415614877696.0,1183.2637939453125,8831229757501.195,92960313236.85469,0.0,0.0,0.0,196071430400431.2,0.0,1.643990210669973e+36,0.0
241,1,0,0,94,0,0,93949252739.37401,0.0,0.0,4415614877696.0,1138.812744140625,8831229757501.156,93949252739.37401,0.0,0.0,0.0,198153740516576.34,0.0,1.4449113277321653e+36,0.0
242,1,0,0,95,0,0,92960313236.85411,0.0,0.0,4415614877696.0,1091.812744140625,8831229757501.14,92960313236.85411,0.0,0.0,0.0,196066284664248.47,0.0,1.2342053563542354e+36,0.0
243,1,0,0,93,0,0,52143869224.98287,0.0,0.0,2424689917952.0,1131.6005859375,4849379837923.407,52143869224.98287,0.0,0.0,0.0,105299725953453.44,0.0,4.224827053538925e+35,0.0
244,1,0,0,92,0,0,52710650412.208885,0.0,0.0,2424689917952.0,1087.149658203125,4849379837923.218,52710650412.208885,0.0,0.0,0.0,106434276529174.34,0.0,3.685556937639727e+35,0.0
245,1,0,0,93,0,0,52143869224.97815,0.0,0.0,2424689917952.0,1040.149658203125,4849379837922.968,52143869224.97815,0.0,0.0,0.0,105276784564049.38,0.0,3.1206033517630522e+35,0.0
246,1,0,0,91,0,0,53289888328.769196,0.0,0.0,2424689917952.0,1128.36181640625,4849379837917.997,53289888328.769196,0.0,0.0,0.0,107325665203590.69,0.0,4.2653392507423574e+35,0.0
247,1,0,0,90,0,0,53881998199.08674,0.0,0.0,2424689917952.0,1083.9107666015625,4849379837917.807,53881998199.08674,0.0,0.0,0.0,108507932307937.06,0.0,3.7188031665362454e+35,0.0
248,1,0,0,91,0,0,53289888328.76436,0.0,0.0,2424689917952.0,1036.9107666015625,4849379837917.557,53289888328.76436,0.0,0.0,0.0,107302214919398.11,0.0,3.1447094032091535e+35,0.0
249,1,0,0,93,0,0,21288924258.07218,0.0,0.0,989934977024.0,1094.073974609375,1979869956000.713,21288924258.07218,0.0,0.0,0.0,41571158119824.85,0.0,6.15353795734419e+34,0.0
250,1,0,0,92,0,0,21520325608.701336,0.0,0.0,989934977024.0,1049.6229248046875,1979869956000.523,21520325608.701336,0.0,0.0,0.0,42018928798828.45,0.0,5.341247945275926e+34,0.0
251,1,0,0,93,0,0,21288924258.06745,0.0,0.0,989934977024.0,1002.6229858398438,1979869956000.273,21288924258.06745,0.0,0.0,0.0,41561791559305.15,0.0,4.498858010325649e+34,0.0
252,1,0,0,93,0,0,21288924258.07218,0.0,0.0,989934977024.0,1094.073974609375,1979869956000.713,21288924258.07218,0.0,0.0,0.0,41571158155459.11,0.0,6.15360794183643e+34,0.0
253,1,0,0,92,0,0,21520325608.701336,0.0,0.0,989934977024.0,1049.6229248046875,1979869956000.523,21520325608.701336,0.0,0.0,0.0,42018928762727.37,0.0,5.34124656614737e+34,0.0
254,1,0,0,93,0,0,21288924258.06745,0.0,0.0,989934977024.0,1002.6229858398438,1979869956000.273,21288924258.06745,0.0,0.0,0.0,41561791542533.66,0.0,4.498856043888925e+34,0.0
